transaction_id,status,id_fin,distance,passengers_count,status1,pac_amount_to_collect,pac_status,pac_enabled,total_amount,linked_parent,amount,txn_tag,doi,doj
TRNAFBGQD3N3RH,confirmed,58532034,1283,1,success,1545.0,waitlist,true,1545.0,,1545.0,NEWGI                                             ,2019-04-20,20190609
TRNAFBEQRHG1VB,confirmed,55464674,1489,1,success,2800.0,waitlist,true,2800.0,,2800.0,Active                                            ,2019-04-18,20190519
TRNAFBBNABYIV8,confirmed,54881133,1079,1,success,1415.0,waitlist,true,1415.0,,1415.0,Active                                            ,2019-04-15,20190520
TRNAFBCOXYEYWS,confirmed,58375174,1564,1,success,1730.0,waitlist,true,1730.0,,1730.0,NEWGI                                             ,2019-04-16,20190522
TRNAFBDLD7MJR0,order_cancelled,17946453,366,5,success,1170.0,collected,true,1170.0,,1170.0,Active                                            ,2019-04-17,20190520
TRNAFBHUCZBEXQ,confirmed,58574456,985,1,success,1290.0,pending_utp,true,1290.0,,1290.0,NEWGI                                             ,2019-04-21,20190617
TRNAFBGVQ19ZFU,order_payment_status_success,49435499,1060,1,success,0.0,collected,true,1350.0,,1350.0,Active                                            ,2019-04-20,20190601
TRNAFBFN1RIELP,order_cancelled,58474924,605,2,success,750.0,collected,true,750.0,,750.0,NEWGI                                             ,2019-04-19,20190604
TRNIFAY038G8MF,confirmed,54007285,188,1,success,190.0,pending,true,190.0,,190.0,NEWLOB                                            ,2019-04-03,20190416
TRNAFBDLQIMF4U,order_payment_status_success,51279575,2000,1,success,765.0,collected,true,765.0,,765.0,Active                                            ,2019-04-17,20190521
TRNAFBG3CS2GR7,confirmed,42876084,749,1,success,405.0,waitlist,true,405.0,,405.0,NEWLOB                                            ,2019-04-19,20190528
TRNAFBAZPN4FL3,confirmed,27403349,497,1,success,335.0,waitlist,true,335.0,,335.0,NEWGI                                             ,2019-04-15,20190616
TRNAFBC2R87Y8Y,confirmed,4539011,625,1,success,975.0,waitlist,true,975.0,,975.0,NEWLOB                                            ,2019-04-16,20190527
TRNAFBE079CWGO,confirmed,50476470,1904,2,success,3880.0,waitlist,true,3880.0,,3880.0,NEWLOB                                            ,2019-04-18,20190531
TRNAFBEZFI9RS2,confirmed,32122855,1191,1,success,1480.0,waitlist,true,1480.0,,1480.0,Active                                            ,2019-04-18,20190522
TRNAFBGKFLBLHH,confirmed,58485729,1959,3,success,2240.0,waitlist,true,2240.0,,2240.0,NEWGI                                             ,2019-04-20,20190529
TRNAFAPC0045MG,confirmed,12400247,448,1,success,280.0,waitlist,true,280.0,,280.0,Active                                            ,2019-03-26,20190406
TRNAFB9I3ZOOVV,confirmed,27194461,497,1,success,855.0,waitlist,true,855.0,,855.0,Active                                            ,2019-04-13,20190518
TRNAFBEJFV0L5H,confirmed,55000165,161,1,success,160.0,waitlist,true,160.0,,160.0,Active                                            ,2019-04-18,20190520
TRNAFBG02EFOII,confirmed,56767801,263,1,success,880.0,waitlist,true,880.0,,880.0,Active                                            ,2019-04-19,20190527
TRNAFBGN730MTX,confirmed,42323895,1243,1,success,545.0,waitlist,true,545.0,,545.0,NEWGI                                             ,2019-04-20,20190531
TRNAFBI136GX4O,confirmed,57641717,951,1,success,300.0,waitlist,true,300.0,,300.0,Active                                            ,2019-04-21,20190607
TRNAFB9G4LLNH3,confirmed,58203152,1639,1,success,645.0,waitlist,true,645.0,,645.0,NEWGI                                             ,2019-04-13,20190520
TRNAFBCJPRUNAY,confirmed,12117793,1191,2,success,4180.0,waitlist,true,4180.0,,4180.0,NEWLOB                                            ,2019-04-16,20190531
TRNAFBEL4I4ZVX,confirmed,57129815,933,2,success,2460.0,waitlist,true,2460.0,,2460.0,NEWGI                                             ,2019-04-18,20190705
TRNAFBENRCSAT9,confirmed,58032721,805,1,success,455.0,waitlist,true,455.0,,455.0,Active                                            ,2019-04-18,20190609
TRNAFBDQA7UBTV,confirmed,46828824,957,1,success,470.0,waitlist,true,470.0,,470.0,Active                                            ,2019-04-17,20190525
TRNAFBF1HXW1LX,confirmed,37551219,886,1,success,3100.0,waitlist,true,3100.0,,3100.0,Active                                            ,2019-04-18,20190524
TRNAFBG27ZKUD2,confirmed,37707110,709,4,success,3180.0,waitlist,true,3180.0,,3180.0,Active                                            ,2019-04-19,20190522
TRNAFBHYYZN8XM,confirmed,57278661,928,2,success,900.0,waitlist,true,900.0,,900.0,NEWGI                                             ,2019-04-21,20190527
TRNAFBI4KC9R0X,confirmed,15429311,917,1,success,460.0,pending_utp,true,460.0,,460.0,NEWGI                                             ,2019-04-21,20190528
TRNAFBFJ92IF0L,confirmed,36182849,1331,2,success,4490.0,waitlist,true,4490.0,,4490.0,NEWLOB                                            ,2019-04-19,20190621
TRNAFBCQL3RN9O,confirmed,56547703,1847,1,success,730.0,waitlist,true,730.0,,730.0,NEWGI                                             ,2019-04-16,20190520
TRNIFBLCYUFLHQ,confirmed,27152198,7,1,success,40.0,waitlist,true,40.0,,40.0,Active                                            ,2019-04-24,20190425
TRNAFBDB27EUFW,confirmed,42726307,865,4,success,1520.0,waitlist,true,1520.0,,1520.0,Active                                            ,2019-04-17,20190630
TRNAFBC99BN80M,confirmed,40644342,1182,1,success,970.0,waitlist,true,970.0,,970.0,Active                                            ,2019-04-16,20190520
TRNAFBFVGLX9X1,confirmed,48920732,1331,1,success,2265.0,waitlist,true,2265.0,,2265.0,Active                                            ,2019-04-19,20190625
TRNA1J591263LI,confirmed,58127299,152,1,success,100.0,waitlist,true,100.0,,100.0,Active                                            ,2019-04-20,20190610
TRNAFBHMD4VRSL,confirmed,46261709,499,4,success,2260.0,waitlist,true,2260.0,,2260.0,Active                                            ,2019-04-21,20190526
TRNAFAZ58X3XO8,confirmed,47142279,7,1,success,40.0,waitlist,true,40.0,,40.0,Active                                            ,2019-04-04,20190405
TRNAFBBM6RIUFB,confirmed,57957994,470,1,success,290.0,waitlist,true,290.0,,290.0,NEWGI                                             ,2019-04-15,20190526
TRNAFBCBYQP9AD,confirmed,26430916,723,1,success,1120.0,waitlist,true,1120.0,,1120.0,NEWLOB                                            ,2019-04-16,20190618
TRNAFBDH6PUKFV,confirmed,55867589,1695,4,success,2580.0,waitlist,true,2580.0,,2580.0,Active                                            ,2019-04-17,20190525
TRNAFBEFL7ZY35,order_payment_status_success,36824985,1880,2,success,5600.0,collected,true,5600.0,,5600.0,Active                                            ,2019-04-18,20190528
TRNA1J52L3JSLX,confirmed,58409587,342,1,success,240.0,pending_utp,true,240.0,,240.0,NEWGI                                             ,2019-04-18,20190520
TRNAFBFNDNC1NX,confirmed,58404254,636,1,success,1030.0,waitlist,true,1030.0,,1030.0,NEWGI                                             ,2019-04-19,20190526
TRNAFBGKS9I4S9,confirmed,32296466,980,1,success,505.0,waitlist,true,505.0,,505.0,NEWLOB                                            ,2019-04-20,20190523
TRNAFBGR3DWAVF,confirmed,58533227,1849,1,success,1860.0,waitlist,true,1860.0,,1860.0,NEWGI                                             ,2019-04-20,20190808
TRNAFBI09ICHY8,confirmed,57681019,1511,1,success,1695.0,pending_utp,true,1695.0,,1695.0,Active                                            ,2019-04-21,20190526
TRNIFAO6XFAITR,confirmed,12400247,121,1,success,0.0,pending,true,190.0,,0.0,Active                                            ,2019-03-25,20190426
TRNAFB9CQGU7AD,confirmed,56632332,890,1,success,1775.0,waitlist,true,1775.0,,1775.0,Active                                            ,2019-04-13,20190609
TRNAFBCD82TIRS,confirmed,25561623,1010,1,success,915.0,waitlist,true,915.0,,915.0,Active                                            ,2019-04-16,20190623
TRNAFBEQCGF9JX,confirmed,57956363,1128,1,success,520.0,pending_utp,true,520.0,,520.0,NEWGI                                             ,2019-04-18,20190601
TRNAFBGYITZNZM,confirmed,36884737,1103,1,success,515.0,waitlist,true,515.0,,515.0,Dormant12                                         ,2019-04-20,20190819
TRNAFBIR4TMHM2,confirmed,58587744,305,1,success,225.0,waitlist,true,225.0,,225.0,Active                                            ,2019-04-22,20190526
TRNAFBBCYC81WM,confirmed,43529905,566,1,success,370.0,waitlist,true,370.0,,370.0,Active                                            ,2019-04-15,20190709
TRNAFBGLTZKT9O,confirmed,40630740,647,2,success,720.0,waitlist,true,720.0,,720.0,NEWGI                                             ,2019-04-20,20190530
TRNAFBDFX0TLOM,order_payment_status_success,30806897,605,6,success,8200.0,collected,true,8200.0,,8200.0,Active                                            ,2019-04-17,20190809
TRNAFBHT5YRWMU,confirmed,39630746,362,1,success,925.0,waitlist,true,925.0,,925.0,NEWGI                                             ,2019-04-21,20190604
TRNAFBICF6XVET,confirmed,58009863,1116,4,success,3700.0,pending_utp,true,3700.0,,3700.0,NEWGI                                             ,2019-04-21,20190602
TRNAFBJ23E884D,confirmed,57623514,365,1,success,280.0,pending_utp,true,280.0,,280.0,NEWGI                                             ,2019-04-22,20190619
TRNAFBJ3YR5W4T,confirmed,25366012,1522,3,success,5260.0,pending_utp,true,5260.0,,5260.0,NEWGI                                             ,2019-04-22,20190529
TRNAFB9HE60EL3,confirmed,53347225,466,1,success,320.0,waitlist,true,320.0,,320.0,Active                                            ,2019-04-13,20190531
TRNAFBBMWPAEWU,confirmed,8484121,2319,2,success,4230.0,waitlist,true,4230.0,,4230.0,NEWLOB                                            ,2019-04-15,20190601
TRNAFBDO656NO4,confirmed,58401671,1270,1,success,600.0,waitlist,true,600.0,,600.0,NEWGI                                             ,2019-04-17,20190601
TRNA1J57W5RKLE,confirmed,54514689,1662,1,success,685.0,pending_utp,true,685.0,,685.0,NEWGI                                             ,2019-04-20,20190806
TRNAFBGQABZSNT,confirmed,58327217,1120,1,success,1425.0,waitlist,true,1425.0,,1425.0,NEWGI                                             ,2019-04-20,20190523
TRNAFBHRHKZKXH,confirmed,36786771,283,2,success,400.0,pending_utp,true,400.0,,400.0,Active                                            ,2019-04-21,20190524
TRNAFBI0WIIJEF,confirmed,27169642,1891,2,success,3840.0,waitlist,true,3840.0,,3840.0,NEWLOB                                            ,2019-04-21,20190525
TRNAFBIAINK3VV,confirmed,58296954,749,1,success,435.0,waitlist,true,435.0,,435.0,NEWGI                                             ,2019-04-21,20190610
TRNAFBIE4JEEL1,confirmed,58617384,636,2,success,770.0,waitlist,true,770.0,,770.0,NEWGI                                             ,2019-04-22,20190524
TRNAFBGKSMHCR6,confirmed,57805690,612,2,success,700.0,waitlist,true,700.0,,700.0,NEWLOB                                            ,2019-04-20,20190709
TRNAFBBK8ID4DH,confirmed,58192027,283,1,success,210.0,waitlist,true,210.0,,210.0,NEWGI                                             ,2019-04-15,20190607
TRNAFBC6XTXCFI,confirmed,58298284,899,1,success,480.0,waitlist,true,480.0,,480.0,NEWGI                                             ,2019-04-16,20190616
TRNAFBE0BLR830,confirmed,53927130,567,5,success,5945.0,waitlist,true,5945.0,,5945.0,Active                                            ,2019-04-18,20190602
TRNAFBGALLGNW3,confirmed,58510259,730,1,success,400.0,waitlist,true,400.0,,400.0,NEWGI                                             ,2019-04-20,20190601
TRNAFBHZURDLYM,confirmed,58575108,1753,4,success,2660.0,waitlist,true,2660.0,,2660.0,NEWGI                                             ,2019-04-21,20190528
TRNAFBIW6ZALFX,confirmed,56158352,989,1,success,510.0,waitlist,true,510.0,,510.0,Active                                            ,2019-04-22,20190524
TRNAFBFI13EPU2,confirmed,47397454,640,1,success,365.0,pending_utp,true,365.0,,365.0,Active                                            ,2019-04-19,20190520
TRNAFB9IY3M0X6,confirmed,58094617,1354,1,success,575.0,waitlist,true,575.0,,575.0,NEWGI                                             ,2019-04-13,20190607
TRNAFB9RM46OHA,confirmed,27410635,457,1,success,285.0,waitlist,true,285.0,,285.0,NEWLOB                                            ,2019-04-14,20190604
TRNAFBD9QKI6EM,order_payment_status_success,57195850,1380,1,success,585.0,collected,true,585.0,,585.0,NEWGI                                             ,2019-04-17,20190518
TRNAFBG2Z7TIEE,confirmed,19045063,2097,4,success,8080.0,pending_utp,true,8080.0,,8080.0,Active                                            ,2019-04-19,20190521
TRNAFBG8B2Z85V,confirmed,58366240,1400,1,success,1565.0,waitlist,true,1565.0,,1565.0,NEWGI                                             ,2019-04-20,20190527
TRNAFBGWIRBLSU,confirmed,51245533,1968,2,success,1500.0,pending_utp,true,1500.0,,1500.0,NEWGI                                             ,2019-04-20,20190608
TRNAFBIA6U74PD,confirmed,45470537,1184,1,success,1480.0,waitlist,true,1480.0,,1480.0,NEWLOB                                            ,2019-04-21,20190701
TRNAFBITX6TLAB,confirmed,52386481,391,1,success,260.0,pending_utp,true,260.0,,260.0,NEWLOB                                            ,2019-04-22,20190607
TRNAFB9GMPAE3L,order_payment_status_success,46400263,655,1,success,1050.0,collected,true,1050.0,,1050.0,Active                                            ,2019-04-13,20190608
TRNAFAOAH7JJ05,confirmed,12400247,477,1,success,325.0,waitlist,true,325.0,,325.0,Active                                            ,2019-03-25,20190326
TRNAFBAM1VN5E4,confirmed,58238247,431,1,success,280.0,waitlist,true,280.0,,280.0,NEWGI                                             ,2019-04-14,20190517
TRNAFBH61Y166K,order_cancelled,2223653,1107,1,success,1425.0,collected,true,1425.0,,1425.0,Active                                            ,2019-04-20,20190607
TRNAFBJ1AYH7WV,confirmed,58447439,1753,1,success,1860.0,pending_utp,true,1860.0,,1860.0,NEWGI                                             ,2019-04-22,20190527
TRNAFBBUV66NCP,order_cancelled,9665315,577,1,success,925.0,collected,true,925.0,,925.0,NEWLOB                                            ,2019-04-16,20190527
TRNAFBICI6N8O6,confirmed,29831937,1164,1,success,1460.0,waitlist,true,1460.0,,1460.0,NEWLOB                                            ,2019-04-21,20190602
TRNAFBBH88K3BL,confirmed,58236255,853,1,success,440.0,waitlist,true,440.0,,440.0,Active                                            ,2019-04-15,20190521
TRNAFBBJYJZ0LQ,confirmed,51017440,535,2,success,1830.0,waitlist,true,1830.0,,1830.0,NEWLOB                                            ,2019-04-15,20190614
TRNAFBBVA12B2M,confirmed,47460204,508,1,success,320.0,waitlist,true,320.0,,320.0,NEWLOB                                            ,2019-04-16,20190518
TRNAFBGIECJIKH,confirmed,32366243,2223,1,success,2100.0,waitlist,true,2100.0,,2100.0,NEWLOB                                            ,2019-04-20,20190628
TRNAFBFRGMDHDO,confirmed,55753440,615,1,success,960.0,waitlist,true,960.0,,960.0,Active                                            ,2019-04-19,20190524
TRNAFBIWSX7HMB,confirmed,43582691,1497,1,success,610.0,waitlist,true,610.0,,610.0,NEWGI                                             ,2019-04-22,20190608
TRNAFBJ66YARIA,confirmed,13853175,732,2,success,2220.0,waitlist,true,2220.0,,2220.0,Active                                            ,2019-04-22,20190610
TRNAFBGORM1FDH,confirmed,58511156,1184,1,success,970.0,waitlist,true,970.0,,970.0,NEWGI                                             ,2019-04-20,20190708
TRNAFBHAUH4IS9,order_payment_status_success,24651953,953,2,success,2135.0,collected,true,2135.0,,2135.0,Dormant12                                         ,2019-04-21,20190609
TRNAFBHTRB99CO,confirmed,39971034,3290,1,success,2520.0,waitlist,true,2520.0,,2520.0,NEWLOB                                            ,2019-04-21,20190522
TRNAFBI28ZMDCH,confirmed,58051047,939,2,success,970.0,pending_utp,true,970.0,,970.0,Active                                            ,2019-04-21,20190525
TRNAFBA7LAZSYD,confirmed,30849993,906,1,success,455.0,waitlist,true,455.0,,455.0,NEWGI                                             ,2019-04-14,20190601
TRNAFBCLIKBU4D,confirmed,55525072,997,1,success,510.0,waitlist,true,510.0,,510.0,Active                                            ,2019-04-16,20190520
TRNAFBCQZL4RU6,confirmed,56054406,904,1,success,485.0,pending_utp,true,485.0,,485.0,Active                                            ,2019-04-16,20190517
TRNA1J4XRKUV6M,order_cancelled,14645571,1365,6,success,13540.0,collected,true,13540.0,,13540.0,NEWLOB                                            ,2019-04-17,20190608
TRNAFBEY9KGKUI,confirmed,58452310,1753,3,success,2090.0,waitlist,true,2090.0,,2090.0,NEWGI                                             ,2019-04-18,20190529
TRNA1J587RB6K4,confirmed,16398483,736,2,success,840.0,waitlist,true,840.0,,840.0,NEWGI                                             ,2019-04-20,20190525
TRNAFBIR0PZGVN,confirmed,45945317,876,4,success,1720.0,pending_utp,true,1720.0,,1720.0,Active                                            ,2019-04-22,20190525
TRNAFBC672Q0RN,confirmed,3606645,630,1,success,390.0,waitlist,true,390.0,,390.0,Active                                            ,2019-04-16,20190522
TRNAFBCB45EY5G,confirmed,58308654,424,1,success,275.0,waitlist,true,275.0,,275.0,NEWGI                                             ,2019-04-16,20190704
TRNAFBCZZ0DAOB,confirmed,52535112,679,1,success,1020.0,waitlist,true,1020.0,,1020.0,NEWGI                                             ,2019-04-17,20190608
TRNAFBDSM9T1PU,order_payment_status_success,42908513,1692,1,success,1760.0,collected,true,1760.0,,1760.0,Active                                            ,2019-04-17,20190601
TRNAFBDTGWL7DB,confirmed,57224839,504,1,success,350.0,waitlist,true,350.0,,350.0,Active                                            ,2019-04-17,20190518
TRNAFBFZOFYYNL,order_cancelled,27005303,1208,3,success,1580.0,collected,true,1580.0,,1580.0,NEWGI                                             ,2019-04-19,20190713
TRNAFBI7XFUZ52,confirmed,463199,613,1,success,1415.0,waitlist,true,1415.0,,1415.0,NEWLOB                                            ,2019-04-21,20190528
TRNAFBI9NL7J69,order_payment_status_success,58168914,665,2,success,790.0,collected,true,790.0,,790.0,NEWGI                                             ,2019-04-21,20190607
TRNAFBIF675FYD,confirmed,57951634,911,1,success,1280.0,pending_utp,true,1280.0,,1280.0,NEWGI                                             ,2019-04-22,20190810
TRNAFBA01VCRRB,confirmed,58242074,486,1,success,330.0,waitlist,true,330.0,,330.0,NEWGI                                             ,2019-04-14,20190531
TRNAFBG7H1V1KV,confirmed,55758554,886,2,success,940.0,waitlist,true,940.0,,940.0,Active                                            ,2019-04-20,20190601
TRNAFBGMALDFN6,confirmed,39430172,912,1,success,1235.0,pending_utp,true,1235.0,,1235.0,NEWGI                                             ,2019-04-20,20190524
TRNAFBGRWLZE1H,confirmed,58506666,1408,1,success,2340.0,pending_utp,true,2340.0,,2340.0,NEWGI                                             ,2019-04-20,20190613
TRNAFBIZV3PBT0,confirmed,42022169,497,2,success,650.0,waitlist,true,650.0,,650.0,NEWLOB                                            ,2019-04-22,20190529
TRNAFBG1WJ1RZB,confirmed,27857947,565,1,success,340.0,pending_utp,true,340.0,,340.0,Active                                            ,2019-04-19,20190608
TRNAFBG6ZOES71,confirmed,58485307,576,1,success,375.0,waitlist,true,375.0,,375.0,NEWGI                                             ,2019-04-20,20190523
TRNAFBHWFWJXKK,confirmed,55174207,888,3,success,1175.0,waitlist,true,1175.0,,1175.0,Active                                            ,2019-04-21,20190609
TRNAFBI6HEFPOL,confirmed,48680830,736,2,success,780.0,waitlist,true,780.0,,780.0,NEWLOB                                            ,2019-04-21,20190531
TRNAFBAD60QBXP,confirmed,41719716,1645,2,success,3510.0,waitlist,true,3510.0,,3510.0,NEWLOB                                            ,2019-04-14,20190610
TRNAFBEIB597NU,order_payment_status_failed,57662612,1847,1,success,730.0,waitlist,true,730.0,,730.0,NEWGI                                             ,2019-04-18,20190531
TRNAFBGPWK9S7M,order_payment_status_success,31807601,1336,1,success,1575.0,collected,true,1575.0,,1575.0,Active                                            ,2019-04-20,20190528
TRNAFBHRB8458O,confirmed,8184113,1373,1,success,1595.0,waitlist,true,1595.0,,1595.0,Dormant6                                          ,2019-04-21,20190525
TRNAFBDD46KINK,confirmed,53397310,666,2,success,730.0,pending_utp,true,730.0,,730.0,Active                                            ,2019-04-17,20190526
TRNAFBIVIYSKX8,order_payment_status_success,31928350,1244,3,success,7735.0,collected,true,7735.0,,7735.0,NEWLOB                                            ,2019-04-22,20190525
TRNAFBB1UDKIT8,confirmed,43143275,314,1,success,230.0,pending_utp,true,230.0,,230.0,NEWGI                                             ,2019-04-15,20190530
TRNAFBCDZ3NKHA,confirmed,57519307,634,1,success,395.0,waitlist,true,395.0,,395.0,Active                                            ,2019-04-16,20190520
TRNAFBD7S107VN,confirmed,42335258,916,1,success,460.0,waitlist,true,460.0,,460.0,NEWGI                                             ,2019-04-17,20190518
TRNA1J4YZQI6E8,confirmed,54296638,1095,1,success,935.0,waitlist,true,935.0,,935.0,Active                                            ,2019-04-17,20190608
TRNA1J5ETPRZB4,confirmed,35354353,359,1,success,245.0,pending_utp,true,245.0,,245.0,NEWGI                                             ,2019-04-21,20190530
TRNAFBF33WLU78,confirmed,21114357,1603,1,success,2495.0,waitlist,true,2495.0,,2495.0,NEWLOB                                            ,2019-04-19,20190608
TRNA1J5I771LKT,confirmed,57280031,589,1,success,935.0,waitlist,true,935.0,,935.0,NEWGI                                             ,2019-04-22,20190526
TRNAFBGI7ZIF9F,order_payment_status_success,4785789,728,2,success,2200.0,collected,true,2200.0,,2200.0,NEWLOB                                            ,2019-04-20,20190615
TRNAFAOASXIR51,confirmed,47142279,7,1,success,120.0,waitlist,true,120.0,,120.0,Active                                            ,2019-03-25,20190326
TRNAFBBKILGU70,confirmed,30463102,1750,1,success,1170.0,waitlist,true,1170.0,,1170.0,Active                                            ,2019-04-15,20190518
TRNA1J52UEN61L,confirmed,53078524,813,4,success,10900.0,pending_utp,true,10900.0,,10900.0,NEWLOB                                            ,2019-04-18,20190609
TRNAFBFSG6NXHK,order_cancelled,258335,1434,6,success,3650.0,collected,true,3650.0,,3650.0,Active                                            ,2019-04-19,20190602
TRNAFB9N1M0G72,confirmed,58209264,1136,1,success,550.0,waitlist,true,550.0,,550.0,NEWGI                                             ,2019-04-14,20190704
TRNAFBGIFBMH6J,order_cancelled,49456590,784,4,success,1515.0,collected,true,1515.0,,1515.0,Active                                            ,2019-04-20,20190525
TRNAFBGK8LUDGV,confirmed,57867657,315,1,success,645.0,waitlist,true,645.0,,645.0,Active                                            ,2019-04-20,20190522
TRNAFBIJLWBCQR,confirmed,58574212,1063,1,success,530.0,waitlist,true,530.0,,530.0,NEWGI                                             ,2019-04-22,20190605
TRNAFBIT0X2XHV,confirmed,42774367,727,1,success,430.0,pending_utp,true,430.0,,430.0,Active                                            ,2019-04-22,20190523
TRNAFBIWSCMRNJ,confirmed,5736509,1373,1,success,1595.0,pending_utp,true,1595.0,,1595.0,NEWLOB                                            ,2019-04-22,20190523
TRNAFBHQ73NVR6,order_payment_status_success,40982189,1513,4,success,6460.0,collected,true,6460.0,,6460.0,NEWGI                                             ,2019-04-21,20190526
TRNAFBHTO9ERUX,confirmed,58573378,305,1,success,820.0,waitlist,true,820.0,,820.0,NEWGI                                             ,2019-04-21,20190604
TRNAFB9H2MF9QJ,confirmed,721173,502,3,success,2620.0,waitlist,true,2620.0,,2620.0,NEWLOB                                            ,2019-04-13,20190612
TRNAFBC7ABXRXX,confirmed,58323951,814,1,success,425.0,waitlist,true,425.0,,425.0,NEWGI                                             ,2019-04-16,20190609
TRNAFBFUOEYDVT,confirmed,49450379,1465,1,success,600.0,waitlist,true,600.0,,600.0,Active                                            ,2019-04-19,20190602
TRNAFBG8E4BE20,confirmed,58192508,669,1,success,1010.0,pending_utp,true,1010.0,,1010.0,NEWGI                                             ,2019-04-20,20190624
TRNAFBGK5UN612,confirmed,58501427,1196,1,success,2455.0,waitlist,true,2455.0,,2455.0,NEWGI                                             ,2019-04-20,20190605
TRNAFBGNA0H8SL,confirmed,58384496,251,1,success,535.0,waitlist,true,535.0,,535.0,NEWGI                                             ,2019-04-20,20190529
TRNAFBGRT8I20S,order_cancelled,58331778,1234,2,success,2980.0,collected,true,2980.0,,2980.0,NEWGI                                             ,2019-04-20,20190608
TRNAFBH4TSR26E,confirmed,56253480,776,1,success,1865.0,waitlist,true,1865.0,,1865.0,Active                                            ,2019-04-20,20190524
TRNAFBHWWS0JU7,order_payment_status_success,37833015,1849,1,success,2915.0,collected,true,2915.0,,2915.0,NEWLOB                                            ,2019-04-21,20190527
TRNAFBHYVQJUUG,confirmed,25656358,655,3,success,990.0,waitlist,true,990.0,,990.0,Active                                            ,2019-04-21,20190613
TRNAFB9D5FXPDG,confirmed,58239287,262,2,success,390.0,waitlist,true,390.0,,390.0,NEWGI                                             ,2019-04-13,20190522
TRNAFBC64P5SEY,confirmed,27105560,1436,1,success,625.0,waitlist,true,625.0,,625.0,NEWGI                                             ,2019-04-16,20190614
TRNAFBGKV7PVL8,confirmed,58473694,812,1,success,425.0,waitlist,true,425.0,,425.0,NEWGI                                             ,2019-04-20,20190521
TRNAFBJ40DJIBW,order_cancelled,29147076,1354,1,success,575.0,collected,true,575.0,,575.0,Active                                            ,2019-04-22,20190523
TRNAFBCJNQ62GT,confirmed,3781285,1753,1,success,1860.0,waitlist,true,1860.0,,1860.0,NEWLOB                                            ,2019-04-16,20190605
TRNA1J532K7IXP,confirmed,44898247,1881,3,success,4660.0,waitlist,true,4660.0,,4660.0,Active                                            ,2019-04-18,20190609
TRNAFBG2DOABB8,confirmed,58336521,326,1,success,260.0,waitlist,true,260.0,,260.0,NEWGI                                             ,2019-04-19,20190626
TRNAFBG3I5YOJQ,confirmed,52478821,770,1,success,1110.0,waitlist,true,1110.0,,1110.0,NEWLOB                                            ,2019-04-19,20190520
TRNAFBGSOUZ0U9,confirmed,50964713,1210,1,success,1450.0,waitlist,true,1450.0,,1450.0,NEWGI                                             ,2019-04-20,20190607
TRNAFBEDEVRKXO,order_cancelled,25407480,889,1,success,1775.0,collected,true,1775.0,,1775.0,Active                                            ,2019-04-18,20190526
TRNAFBAH6TAWSZ,order_payment_pending,23399859,617,2,success,410.0,waitlist,true,410.0,,410.0,NEWGI                                             ,2019-04-14,20190523
TRNAFBB4QAA87H,confirmed,58284994,1174,2,success,1090.0,waitlist,true,1090.0,,1090.0,NEWGI                                             ,2019-04-15,20190622
TRNAFBECPH7PWQ,confirmed,46576744,1142,3,success,4105.0,pending_utp,true,4105.0,,4105.0,Active                                            ,2019-04-18,20190608
TRNAFBGRSOAG6L,confirmed,24903695,1491,6,success,17470.0,pending_utp,true,17470.0,,17470.0,Active                                            ,2019-04-20,20190602
TRNAFBHSHC0T9A,confirmed,31348583,491,1,success,305.0,waitlist,true,305.0,,305.0,Active                                            ,2019-04-21,20190523
TRNAFBI1AZYXP9,confirmed,8477845,283,3,success,1120.0,waitlist,true,1120.0,,1120.0,Active                                            ,2019-04-21,20190531
TRNA1J5FYVOQIF,confirmed,58618231,997,1,success,510.0,waitlist,true,510.0,,510.0,NEWGI                                             ,2019-04-22,20190614
TRNAFBIYUHD7RI,confirmed,58082683,695,2,success,810.0,waitlist,true,810.0,,810.0,NEWGI                                             ,2019-04-22,20190603
TRNAFBIZCUTGYG,confirmed,30002109,476,2,success,2180.0,waitlist,true,2180.0,,2180.0,Active                                            ,2019-04-22,20190601
TRNAFB9WTQS9UY,order_payment_status_success,50444138,2239,2,success,1530.0,collected,true,1530.0,,1530.0,NEWGI                                             ,2019-04-14,20190607
TRNAFB718KFY99,confirmed,47142279,378,1,success,255.0,waitlist,true,255.0,,255.0,Active                                            ,2019-04-11,20190714
TRNA1J4R38CMYI,confirmed,39764361,1174,1,success,555.0,waitlist,true,555.0,,555.0,NEWGI                                             ,2019-04-15,20190627
TRNAFBB18R7NKF,order_cancelled,30174367,547,1,success,940.0,collected,true,940.0,,940.0,NEWLOB                                            ,2019-04-15,20190523
TRNAFBEWLHO7Z6,confirmed,35611935,437,1,success,310.0,waitlist,true,310.0,,310.0,NEWLOB                                            ,2019-04-18,20190526
TRNAFBEKBG7H5V,confirmed,31255288,856,1,success,440.0,waitlist,true,440.0,,440.0,Active                                            ,2019-04-18,20190614
TRNAFBGBSKAVA7,confirmed,58511991,736,2,success,840.0,waitlist,true,840.0,,840.0,NEWGI                                             ,2019-04-20,20190527
TRNAFBGQCPKNKX,confirmed,58073775,1161,1,success,525.0,waitlist,true,525.0,,525.0,NEWGI                                             ,2019-04-20,20190522
TRNAFBHZES70T2,confirmed,54744669,1222,1,success,1450.0,waitlist,true,1450.0,,1450.0,Active                                            ,2019-04-21,20190523
